Datetime, Temp, K_int, tenzo, level, oporn_level, quotes, rain 
2023-03-24 00:37:31,5.82,799,821353,820501,820502,0,0.6
2023-03-24 00:37:37,5.83,799,821354,820501,820502,0,0.6
2023-03-24 00:37:43,5.83,799,821357,820501,820502,0,0.6
2023-03-24 00:37:49,5.83,799,821357,820501,820502,0,0.6
2023-03-24 00:37:54,5.83,799,821357,820501,820502,0,0.6
2023-03-24 00:38:00,5.83,799,821357,820501,820502,0,0.6
2023-03-24 00:38:06,5.83,799,821358,820501,820502,0,0.6
2023-03-24 00:38:12,5.81,798,821356,820501,820502,0,0.6
2023-03-24 00:38:18,5.83,799,821356,820501,820502,0,0.6
2023-03-24 00:38:24,5.82,799,821356,820501,820502,0,0.6
2023-03-24 00:38:29,5.83,799,821353,820501,820502,0,0.6
2023-03-24 00:38:35,5.83,799,821354,820501,820502,0,0.6
2023-03-24 00:38:41,5.82,799,821356,820501,820502,0,0.6
2023-03-24 00:38:47,5.81,798,821355,820501,820502,0,0.6
2023-03-24 00:38:53,5.83,799,821354,820501,820502,0,0.6
2023-03-24 00:38:59,5.82,799,821353,820502,820502,0,0.6
2023-03-24 00:39:05,5.83,799,821354,820502,820502,0,0.6
2023-03-24 00:39:10,5.82,799,821356,820502,820502,0,0.6
2023-03-24 00:39:16,5.84,799,821357,820501,820502,0,0.6
2023-03-24 00:39:22,5.83,799,821356,820501,820502,0,0.6
2023-03-24 00:39:28,5.83,799,821354,820501,820502,0,0.6
2023-03-24 00:39:34,5.84,799,821353,820501,820502,0,0.6
