OWENArchiver
Дата;Время;weight;с_weight;tenzo_h;tenzo_l;temp;temp_top
2023-01-31;00:26:00;6870;6869;125;27351;2;1550
2023-01-31;00:26:05;6870;6869;125;27356;2;1550
2023-01-31;00:26:10;6870;6869;125;27363;2;1550
2023-01-31;00:26:15;6870;6869;125;27351;2;1550
2023-01-31;00:26:20;6870;6869;125;27352;2;1550
2023-01-31;00:26:25;6870;6869;125;27352;2;1550
2023-01-31;00:26:30;6870;6869;125;27361;2;1550
2023-01-31;00:26:35;6870;6869;125;27358;2;1550
2023-01-31;00:26:40;6870;6869;125;27356;2;1550
2023-01-31;00:26:45;6870;6869;125;27354;2;1550
2023-01-31;00:26:50;6870;6869;125;27362;2;1550
2023-01-31;00:26:55;6870;6869;125;27365;2;1550
2023-01-31;00:27:00;6870;6869;125;27365;2;1550
2023-01-31;00:27:05;6870;6869;125;27358;2;1550
2023-01-31;00:27:10;6870;6869;125;27351;2;1550
2023-01-31;00:27:15;6870;6869;125;27354;2;1550
2023-01-31;00:27:20;6870;6869;125;27358;2;1550
2023-01-31;00:27:25;6870;6869;125;27358;2;1550
2023-01-31;00:27:30;6870;6869;125;27355;2;1550
2023-01-31;00:27:35;6870;6869;125;27355;2;1550
2023-01-31;00:27:40;6870;6869;125;27357;2;1550
2023-01-31;00:27:45;6870;6869;125;27365;2;1550
2023-01-31;00:27:50;6870;6869;125;27362;2;1550
2023-01-31;00:27:55;6870;6869;125;27352;2;1550
2023-01-31;00:28:00;6870;6869;125;27347;2;1550
2023-01-31;00:28:05;6870;6869;125;27347;2;1550
2023-01-31;00:28:10;6870;6869;125;27352;2;1550
2023-01-31;00:28:15;6870;6869;125;27362;2;1550
2023-01-31;00:28:20;6870;6869;125;27366;2;1550
2023-01-31;00:28:25;6870;6869;125;27358;2;1550
2023-01-31;00:28:30;6870;6869;125;27352;2;1550
2023-01-31;00:28:35;6870;6869;125;27356;2;1550
2023-01-31;00:28:40;6870;6869;125;27356;2;1550
2023-01-31;00:28:45;6870;6869;125;27366;2;1550
2023-01-31;00:28:50;6870;6869;125;27366;2;1550
2023-01-31;00:28:55;6870;6869;125;27354;2;1550
2023-01-31;00:29:00;6870;6869;125;27355;2;1550
2023-01-31;00:29:05;6870;6869;125;27356;2;1550
2023-01-31;00:29:10;6870;6869;125;27354;2;1550
2023-01-31;00:29:15;6870;6869;125;27354;2;1550
2023-01-31;00:29:20;6870;6869;125;27355;2;1550
2023-01-31;00:29:25;6870;6869;125;27352;2;1550
2023-01-31;00:29:30;6870;6869;125;27356;2;1550
2023-01-31;00:29:35;6870;6869;125;27356;2;1550
2023-01-31;00:29:40;6870;6869;125;27351;2;1550
2023-01-31;00:29:45;6870;6869;125;27353;2;1550
2023-01-31;00:29:50;6870;6869;125;27353;2;1550
2023-01-31;00:29:55;6870;6869;125;27350;2;1550
2023-01-31;00:30:00;6870;6869;125;27353;2;1550
2023-01-31;00:30:05;6870;6869;125;27358;2;1550
2023-01-31;00:30:10;6870;6869;125;27351;2;1550
2023-01-31;00:30:15;6870;6869;125;27350;2;1550
2023-01-31;00:30:20;6870;6869;125;27355;2;1550
2023-01-31;00:30:25;6870;6869;125;27355;2;1550
2023-01-31;00:30:30;6870;6869;125;27360;2;1550
2023-01-31;00:30:35;6870;6869;125;27353;2;1550
2023-01-31;00:30:40;6870;6869;125;27350;2;1550
2023-01-31;00:30:45;6870;6869;125;27353;2;1550
2023-01-31;00:30:50;6870;6869;125;27353;2;1550
2023-01-31;00:30:55;6870;6869;125;27363;2;1550
2023-01-31;00:31:00;6870;6869;125;27363;2;1550
2023-01-31;00:31:05;6870;6869;125;27364;2;1550
2023-01-31;00:31:10;6870;6869;125;27362;2;1550
2023-01-31;00:31:15;6870;6869;125;27359;2;1550
2023-01-31;00:31:20;6870;6869;125;27355;2;1550
2023-01-31;00:31:25;6870;6869;125;27349;2;1550
2023-01-31;00:31:30;6870;6869;125;27347;2;1550
2023-01-31;00:31:35;6870;6869;125;27347;2;1550
2023-01-31;00:31:40;6870;6869;125;27361;2;1550
